p,seed,method,evaluation,code,selected,fits,validation_acc,validation_normalized_margin,validation_mean_margin,relative_residual,bank_predicted_z,bank_candidates_scored
23,3016,random_probe,5,197,False,11,0.625,0.10300312578925835,7.392491654383427e-05,6.883209556837648e-14,,
23,3016,random_probe,6,886,False,11,0.5,0.08772181164483694,4.7914303338302856e-05,6.12119544130299e-14,,
23,3016,random_probe,7,757,False,11,1.0,0.6953467056120007,0.000514765679486294,7.215567997477273e-14,,
23,3016,random_probe,8,332,False,11,0.375,-0.26478844863626305,-0.00010538045743094596,6.367291441305973e-14,,
23,3016,random_probe,9,331,False,11,0.75,0.17615441818360603,0.00011465770228405361,6.595216937399812e-14,,
23,3016,random_probe,10,618,False,11,1.0,0.7768158200259017,0.00048742013321082314,6.92916191168078e-14,,
23,3016,random_probe,11,10,False,11,0.625,0.0005297091734705883,5.967661219791545e-06,6.885410030259442e-14,,
23,3016,random_probe,12,823,False,11,1.0,0.8298034932279511,0.0005828210631159923,6.890267274585973e-14,,
23,3016,random_probe,13,499,False,11,0.375,0.03950585876387864,2.5566333830799245e-05,6.648737000245354e-14,,
23,3016,random_probe,14,929,False,11,1.0,1.1907721958247508,0.0007558950237934138,7.662198527451751e-14,,
23,3016,random_probe,15,493,False,11,0.625,0.2066361979255179,0.00014265021717988543,6.516042980102322e-14,,
23,3016,random_probe,16,972,False,11,0.875,0.5208630763463461,0.000260390784736185,6.75854170731353e-14,,
23,3016,random_probe,17,769,False,11,1.0,1.0824948096130604,0.0006686694492057761,6.502457235580695e-14,,
23,3016,random_probe,18,495,False,11,0.625,0.03835917101710025,2.672672663059806e-05,6.75946934591209e-14,,
23,3017,bank,0,753,True,0,,,,,2.2501018446178516,1024
23,3017,greedy_probe,0,0,False,11,0.375,-0.041726894924469494,-7.574401608382523e-05,6.724328885607782e-14,,
23,3017,greedy_probe,1,8,False,11,0.375,-0.05099004914788396,-9.35732868115862e-05,6.65326067472645e-14,,
23,3017,greedy_probe,2,128,False,11,0.0,-0.3630789710616242,-0.0006690033504628294,6.312934488179264e-14,,
23,3017,greedy_probe,3,4,False,11,1.0,0.9261615505212597,0.0013568620540749029,6.296312119718712e-14,,
23,3017,greedy_probe,4,68,False,11,1.0,0.8400681326006538,0.0014622421037814104,6.850603847644653e-14,,
23,3017,greedy_probe,5,36,False,11,1.0,0.6075105637182862,0.0008959303952607387,6.737110380221614e-14,,
23,3017,greedy_probe,6,260,False,11,1.0,0.5006565516914032,0.0007077771365089731,6.699170235772522e-14,,
23,3017,greedy_probe,7,20,False,11,1.0,1.3691111915309602,0.0020561750020262858,6.876425602458133e-14,,
23,3017,greedy_probe,8,22,False,11,1.0,0.717392988103241,0.0010559545996651938,7.105800216308167e-14,,
23,3017,greedy_probe,9,532,False,11,1.0,1.478436571493451,0.002317851024207772,6.936290288357092e-14,,
23,3017,greedy_probe,10,533,False,11,1.0,0.49485989267824204,0.000777264716048622,6.815842318108731e-14,,
23,3017,greedy_probe,11,540,True,11,1.0,1.4947171891396733,0.0023627065112194912,6.846310159464113e-14,,
23,3017,greedy_probe,12,668,False,11,1.0,0.8978575952034369,0.0013621835230874712,6.505698339469528e-14,,
23,3017,greedy_probe,13,536,False,11,1.0,0.1982014035832722,0.0003745452506467911,6.788376834988086e-14,,
23,3017,greedy_probe,14,604,False,11,1.0,1.3290695602608649,0.0024667953538568144,6.81317015653552e-14,,
23,3017,greedy_probe,15,572,False,11,1.0,1.1993526678243942,0.0018919354683509639,6.655936659545192e-14,,
23,3017,greedy_probe,16,796,False,11,1.0,1.3237353376384537,0.0020993439638735054,6.330386664813773e-14,,
23,3017,greedy_probe,17,524,False,11,1.0,1.156629109343723,0.0017938139701023275,6.833472361636292e-14,,
23,3017,greedy_probe,18,542,False,11,1.0,0.8867903279708245,0.0013798302296858063,6.760920610243694e-14,,
23,3017,random_full,0,0,False,60,0.375,-0.026064360420384645,-4.649124562545147e-05,7.179641126237369e-14,,
23,3017,random_full,1,612,False,60,1.0,0.748908785397254,0.0013650587623218295,6.823662503008299e-14,,
23,3017,random_full,2,238,False,60,1.0,0.7612040270852167,0.0013606446879138286,7.625238170716101e-14,,
23,3017,random_full,3,465,True,60,1.0,1.3315891002355755,0.0020384567249184396,6.817206768970991e-14,,
23,3017,random_probe,0,0,False,11,0.375,-0.041726894924469494,-7.574401608382523e-05,6.724328885607782e-14,,
23,3017,random_probe,1,612,False,11,1.0,0.7390991594691215,0.0013449653026167997,6.431014122754265e-14,,
23,3017,random_probe,2,238,False,11,1.0,0.7511094901120285,0.0013403562732030912,6.639367606058948e-14,,
23,3017,random_probe,3,465,False,11,1.0,1.3212927774497931,0.0020179006802169335,7.227862025920117e-14,,
23,3017,random_probe,4,783,False,11,1.0,0.8813976165126227,0.001390720043450644,6.602708137840434e-14,,
23,3017,random_probe,5,940,False,11,1.0,0.9761893363448164,0.0014572891820933643,6.533011798099783e-14,,
23,3017,random_probe,6,300,False,11,1.0,0.5188951216295081,0.0007609906654457294,6.589733426337138e-14,,
23,3017,random_probe,7,641,False,11,1.0,1.2775557863689335,0.002369588681214221,6.60130007057623e-14,,
23,3017,random_probe,8,699,False,11,1.0,1.1252276507532268,0.0019379341674939324,7.177043753795669e-14,,
23,3017,random_probe,9,521,False,11,1.0,1.4176051643099408,0.002662663128060832,7.099726143755802e-14,,
23,3017,random_probe,10,145,False,11,1.0,1.4501992020712873,0.0026942625425645282,7.110617085163803e-14,,
23,3017,random_probe,11,653,False,11,0.875,0.1164420720511519,0.00017829121385373736,6.585062235287222e-14,,
23,3017,random_probe,12,762,False,11,0.0,-0.4388275457747425,-0.0006250577454193279,6.619607862999807e-14,,
23,3017,random_probe,13,254,False,11,1.0,0.49155870746468155,0.0008604546207467431,7.269212252879071e-14,,
23,3017,random_probe,14,324,False,11,1.0,0.4692101039649767,0.0007961033450185574,6.379708813775638e-14,,
23,3017,random_probe,15,1022,False,11,1.0,0.9715571822004571,0.001740343247597166,6.733874051208467e-14,,
23,3017,random_probe,16,615,False,11,1.0,0.22885439308494415,0.000415583186445757,6.188513957310332e-14,,
23,3017,random_probe,17,771,True,11,1.0,1.501085053996284,0.0027981428432479367,6.756139721396399e-14,,
23,3017,random_probe,18,154,False,11,0.0,-0.5705189008498066,-0.001024548618630966,6.515675466127742e-14,,
23,3018,bank,0,197,True,0,,,,,2.221314862867738,1024
23,3018,greedy_probe,0,0,False,11,1.0,1.4887726947904931,0.0018433962049809816,6.789030906262451e-14,,
23,3018,greedy_probe,1,256,False,11,1.0,1.0104138300021583,0.0013358618525275267,6.814240951147748e-14,,
23,3018,greedy_probe,2,128,False,11,1.0,1.738892242438639,0.0021584382718084537,7.251272182454094e-14,,
23,3018,greedy_probe,3,132,False,11,1.0,1.6106411176067668,0.001899761638559188,6.832059563615684e-14,,
23,3018,greedy_probe,4,160,False,11,1.0,1.422683144306337,0.0018004981363544462,7.217626576872301e-14,,
23,3018,greedy_probe,5,130,False,11,1.0,0.5804887359393011,0.0007009073584149754,6.600855033611024e-14,,
23,3018,greedy_probe,6,640,False,11,1.0,0.5898636927074914,0.0007357568978626694,6.495014102237623e-14,,
23,3018,greedy_probe,7,192,False,11,1.0,1.749789007349912,0.0021792692110470333,6.553361208126804e-14,,
23,3018,greedy_probe,8,193,False,11,1.0,1.7682383276643572,0.0022836542325077877,7.283463958498246e-14,,
23,3018,greedy_probe,9,201,False,11,1.0,1.7391924250806474,0.002233299238713047,6.810760924091076e-14,,
23,3018,greedy_probe,10,209,False,11,0.25,-0.10932384364662362,-8.518812666298212e-05,6.612818994510023e-14,,
23,3018,greedy_probe,11,449,False,11,1.0,1.5708037661711127,0.001945410940056444,7.090411584258898e-14,,
23,3018,greedy_probe,12,65,False,11,1.0,1.6766732523068293,0.0021119956143595877,6.56053704235228e-14,,
23,3018,greedy_probe,13,197,True,11,1.0,2.1902473400980185,0.0029505187724377605,7.063222953315574e-14,,
23,3018,greedy_probe,14,229,False,11,1.0,1.953064770598339,0.0026617170649703486,7.009746929417829e-14,,
23,3018,greedy_probe,15,199,False,11,1.0,1.0468130263238986,0.001359923419376183,6.399269302110278e-14,,
23,3018,greedy_probe,16,709,False,11,1.0,0.7846627037017266,0.0009801434830543276,6.659320426187485e-14,,
23,3018,greedy_probe,17,133,False,11,1.0,2.155471947120156,0.002903070629480727,6.226601288161111e-14,,
23,3018,greedy_probe,18,196,False,11,1.0,1.662264544246106,0.001958687331366878,6.581592831752874e-14,,
23,3018,random_full,0,0,True,60,1.0,1.5024705724811205,0.0018661127813978731,6.36226791082266e-14,,
23,3018,random_full,1,641,False,60,1.0,0.6168223023258481,0.0007011625302934177,6.586792030936132e-14,,
23,3018,random_full,2,241,False,60,0.125,-0.3296649306664917,-0.0002259307059372384,6.299097915006107e-14,,
23,3018,random_full,3,250,False,60,0.625,0.05551560580516855,4.614973775123564e-05,6.698316216337085e-14,,
23,3018,random_probe,0,0,False,11,1.0,1.4887726947904931,0.0018433962049809816,6.789030906262451e-14,,
23,3018,random_probe,1,641,False,11,1.0,0.5979865995657281,0.0006784686350133733,6.569389230813108e-14,,
23,3018,random_probe,2,241,False,11,0.0,-0.3629908422288235,-0.00024868816249843176,6.86979075213579e-14,,
23,3018,random_probe,3,250,False,11,0.625,0.0264260414496335,2.1466951198939425e-05,6.26442636600883e-14,,
23,3018,random_probe,4,170,False,11,0.875,0.39047471687500923,0.0004814103313011391,6.537042611145298e-14,,
23,3018,random_probe,5,369,False,11,0.875,0.2269843064634268,0.0001502651895691912,6.555328500725905e-14,,
23,3018,random_probe,6,526,False,11,0.125,-0.1641501853719025,-0.00017704353918116499,6.629492392610023e-14,,
23,3018,random_probe,7,432,False,11,0.125,-0.3717955320512946,-0.0002975184868313028,7.079268187495198e-14,,
23,3018,random_probe,8,496,False,11,0.0,-0.44386917744660315,-0.0003548754166191898,6.772081252106966e-14,,
23,3018,random_probe,9,467,False,11,1.0,0.9508119305589144,0.0007618073968823479,6.520575993886994e-14,,
23,3018,random_probe,10,347,False,11,0.875,0.28733533189608546,0.0002246342627568237,6.659569532652162e-14,,
23,3018,random_probe,11,339,False,11,1.0,0.5937409362928572,0.0004600854847234201,6.733226685398691e-14,,
23,3018,random_probe,12,485,True,11,1.0,1.698605289549735,0.0022760144747213384,6.703404292177536e-14,,
23,3018,random_probe,13,961,False,11,1.0,0.8694672537537003,0.0009508372562765472,6.853286090143627e-14,,
23,3018,random_probe,14,542,False,11,1.0,1.04233561117952,0.0015041980446422786,6.753860269770955e-14,,
23,3018,random_probe,15,696,False,11,1.0,0.9800829011469276,0.001477168605599071,6.811911263052834e-14,,
23,3018,random_probe,16,102,False,11,0.875,0.19621682199291834,0.00023582830369241192,6.754517809669737e-14,,
23,3018,random_probe,17,462,False,11,1.0,0.5855950567119371,0.0007405070282241856,6.392950230683957e-14,,
23,3018,random_probe,18,188,False,11,0.0,-0.3244938382322642,-0.00022070393384268638,6.80970007824486e-14,,
23,3019,bank,0,526,True,0,,,,,2.628146990137615,1024
23,3019,greedy_probe,0,0,False,11,1.0,0.6331258025838641,0.001474672905683482,6.499279764546962e-14,,
23,3019,greedy_probe,1,32,False,11,0.125,-0.10469646172862007,-0.00024022810506519124,6.68503425431934e-14,,
23,3019,greedy_probe,2,128,False,11,1.0,0.32553474175289465,0.0007551048874122543,7.158941528786836e-14,,
23,3019,greedy_probe,3,512,False,11,1.0,2.0932408591496214,0.0035900784016329353,6.698649936518672e-14,,
23,3019,greedy_probe,4,516,False,11,1.0,2.088636295300216,0.003575702945395975,6.809187144872523e-14,,
23,3019,greedy_probe,5,768,False,11,1.0,1.9631738025160823,0.003251235600276332,6.71471710544221e-14,,
23,3019,greedy_probe,6,514,False,11,1.0,2.258781859143757,0.003560151590182599,7.022147353300494e-14,,
23,3019,greedy_probe,7,522,True,11,1.0,2.5305648821680853,0.003956467191702441,7.191014708314584e-14,,
23,3019,greedy_probe,8,538,False,11,1.0,1.0367907401811038,0.0015806567275749679,6.73019751703453e-14,,
23,3019,greedy_probe,9,586,False,11,1.0,1.615119224721342,0.002544828610761837,6.818959767928782e-14,,
23,3019,greedy_probe,10,523,False,11,1.0,2.259390816243396,0.0034636281457538533,6.749532658592569e-14,,
23,3019,greedy_probe,11,554,False,11,1.0,1.5462436448957806,0.0023911845880519563,6.637846760382169e-14,,
23,3019,greedy_probe,12,650,False,11,1.0,2.3961112722498843,0.0034927602208694643,6.75164824812312e-14,,
23,3019,greedy_probe,13,10,False,11,1.0,0.8803991144605767,0.0019522648790763746,7.00067686394116e-14,,
23,3019,greedy_probe,14,526,False,11,1.0,2.5290685381004594,0.0039457127443391846,7.23188505869716e-14,,
23,3019,greedy_probe,15,778,False,11,1.0,1.966506114069865,0.003597654035721846,7.187082397224251e-14,,
23,3019,greedy_probe,16,520,False,11,1.0,2.390842461065515,0.00407380434539221,6.717654881347666e-14,,
23,3019,greedy_probe,17,267,False,11,1.0,0.4374365745785596,0.0011296974179988125,7.434977557030977e-14,,
23,3019,greedy_probe,18,259,False,11,1.0,0.6239382733923285,0.0016115338401452347,6.628053593173348e-14,,
23,3019,random_full,0,0,False,60,1.0,0.6464564982376764,0.0015074302797161857,6.930401058477056e-14,,
23,3019,random_full,1,267,False,60,1.0,0.45088545183496054,0.0011652216482497734,6.837586374118282e-14,,
23,3019,random_full,2,580,False,60,1.0,1.1487868040591072,0.001995742344366,6.593338622685328e-14,,
23,3019,random_full,3,609,True,60,1.0,1.4207536480978136,0.002521903876488884,6.517365048681076e-14,,
23,3019,random_probe,0,0,False,11,1.0,0.6331258025838641,0.001474672905683482,6.499279764546962e-14,,
23,3019,random_probe,1,267,False,11,1.0,0.4374365745785596,0.0011296974179988125,7.434977557030977e-14,,
23,3019,random_probe,2,580,False,11,1.0,1.132419785450535,0.0019636069962005427,6.874910844541638e-14,,
23,3019,random_probe,3,609,False,11,1.0,1.4073801570083964,0.002493681661693061,6.976844580158722e-14,,
23,3019,random_probe,4,566,False,11,0.0,-0.2725961013065258,-0.00039802955941724717,6.333204190403792e-14,,
23,3019,random_probe,5,585,False,11,1.0,1.2733302627511818,0.002110966612316318,6.83083906127748e-14,,
23,3019,random_probe,6,236,False,11,1.0,0.6675706593455006,0.0016199275532857256,6.950813986839382e-14,,
23,3019,random_probe,7,481,False,11,1.0,0.7228058429023796,0.0017634989609088304,7.143878141329634e-14,,
23,3019,random_probe,8,888,False,11,1.0,0.4707538267710951,0.0006705504258905943,6.544666239716778e-14,,
23,3019,random_probe,9,828,False,11,0.0,-0.1566440028776713,-0.00021667828762757073,7.246320454632662e-14,,
23,3019,random_probe,10,315,False,11,1.0,0.8939132443020203,0.002134877134511443,6.454593176276052e-14,,
23,3019,random_probe,11,870,False,11,1.0,2.174523322135699,0.0035973517520919516,6.91515724408276e-14,,
23,3019,random_probe,12,890,False,11,1.0,0.40943633096338217,0.0006532218308869893,6.829006038319285e-14,,
23,3019,random_probe,13,1016,False,11,1.0,0.8857042867965985,0.0013453983804968365,7.004648632920615e-14,,
23,3019,random_probe,14,378,False,11,1.0,1.3594127282077106,0.0032491057510463574,6.354227798488933e-14,,
23,3019,random_probe,15,654,True,11,1.0,2.3972978228877064,0.0034890108050502798,6.500553791934517e-14,,
23,3019,random_probe,16,596,False,11,1.0,0.29239632901121504,0.0004997605105041703,6.639648206938337e-14,,
23,3019,random_probe,17,520,False,11,1.0,2.390842461065515,0.00407380434539221,6.717654881347666e-14,,
23,3019,random_probe,18,127,False,11,1.0,1.4081770542008756,0.003059958474663069,7.402290148424244e-14,,
