phase,name,p,seed,variant,view,test_a,truth,rtol,horizon,initial_informative_step,raw_argmax_changes,leader_replacements,correctness_flips,correct_to_wrong,wrong_to_correct,last_leader_replacement,last_correctness_flip,final_correct_state,final_winner_count,final_normalized_correct_margin
probe,p17_s24_circ_matched_probe,17,24,circ,point,5,10,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.273481964870475
probe,p17_s24_circ_matched_probe,17,24,circ,point,6,12,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.273481964870116
probe,p17_s24_circ_matched_probe,17,24,circ,point,7,14,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.2734819648709
probe,p17_s24_circ_matched_probe,17,24,circ,point,8,16,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.273481964871145
probe,p17_s24_circ_matched_probe,17,24,circ,point,9,1,1e-08,5,0,5,0,0,0,0,,,-1,2,-4.273481964871161
probe,p17_s24_circ_matched_probe,17,24,circ,point,10,3,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.273481964870716
probe,p17_s24_circ_matched_probe,17,24,circ,point,11,5,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.273481964870694
probe,p17_s24_circ_matched_probe,17,24,circ,point,12,7,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.273481964870525
probe,p17_s24_circ_matched_probe,17,24,circ,point,13,9,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.273481964870666
probe,p17_s24_circ_matched_probe,17,24,circ,point,14,11,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.27348196487022
probe,p17_s24_circ_matched_probe,17,24,circ,point,15,13,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.273481964871183
probe,p17_s24_circ_matched_probe,17,24,circ,point,16,15,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.273481964870779
probe,p17_s30_circ_matched_probe,17,30,circ,profile,-1,0,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.256892850581312
probe,p17_s30_circ_matched_probe,17,30,circ,point,0,0,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.256892850581282
probe,p17_s30_circ_matched_probe,17,30,circ,point,1,2,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.256892850582288
probe,p17_s30_circ_matched_probe,17,30,circ,point,2,4,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.256892850581517
probe,p17_s30_circ_matched_probe,17,30,circ,point,3,6,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.256892850580919
probe,p17_s30_circ_matched_probe,17,30,circ,point,4,8,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.256892850581459
probe,p17_s30_circ_matched_probe,17,30,circ,point,5,10,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.256892850581593
probe,p17_s30_circ_matched_probe,17,30,circ,point,6,12,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.256892850581567
probe,p17_s30_circ_matched_probe,17,30,circ,point,7,14,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.256892850581504
probe,p17_s30_circ_matched_probe,17,30,circ,point,8,16,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.256892850581124
probe,p17_s30_circ_matched_probe,17,30,circ,point,9,1,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.2568928505818615
probe,p17_s30_circ_matched_probe,17,30,circ,point,10,3,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.256892850581112
probe,p17_s30_circ_matched_probe,17,30,circ,point,11,5,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.256892850581647
probe,p17_s30_circ_matched_probe,17,30,circ,point,12,7,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.256892850581757
probe,p17_s30_circ_matched_probe,17,30,circ,point,13,9,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.256892850581729
probe,p17_s30_circ_matched_probe,17,30,circ,point,14,11,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.256892850581142
probe,p17_s30_circ_matched_probe,17,30,circ,point,15,13,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.2568928505817505
probe,p17_s30_circ_matched_probe,17,30,circ,point,16,15,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.256892850581595
probe,p17_s31_circ_matched_probe,17,31,circ,profile,-1,0,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.292119985518256
probe,p17_s31_circ_matched_probe,17,31,circ,point,0,0,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.292119985518182
probe,p17_s31_circ_matched_probe,17,31,circ,point,1,2,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.292119985518805
probe,p17_s31_circ_matched_probe,17,31,circ,point,2,4,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.29211998551882
probe,p17_s31_circ_matched_probe,17,31,circ,point,3,6,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.292119985518059
probe,p17_s31_circ_matched_probe,17,31,circ,point,4,8,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.292119985517844
probe,p17_s31_circ_matched_probe,17,31,circ,point,5,10,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.292119985518115
probe,p17_s31_circ_matched_probe,17,31,circ,point,6,12,1e-08,5,0,5,0,0,0,0,,,-1,2,-4.292119985517853
probe,p17_s31_circ_matched_probe,17,31,circ,point,7,14,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.292119985518454
probe,p17_s31_circ_matched_probe,17,31,circ,point,8,16,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.292119985518983
probe,p17_s31_circ_matched_probe,17,31,circ,point,9,1,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.292119985518503
probe,p17_s31_circ_matched_probe,17,31,circ,point,10,3,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.292119985518841
probe,p17_s31_circ_matched_probe,17,31,circ,point,11,5,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.292119985518759
probe,p17_s31_circ_matched_probe,17,31,circ,point,12,7,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.292119985519675
probe,p17_s31_circ_matched_probe,17,31,circ,point,13,9,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.292119985517661
probe,p17_s31_circ_matched_probe,17,31,circ,point,14,11,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.2921199855182035
probe,p17_s31_circ_matched_probe,17,31,circ,point,15,13,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.292119985518361
probe,p17_s31_circ_matched_probe,17,31,circ,point,16,15,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.292119985517799
probe,p17_s32_circ_matched_probe,17,32,circ,profile,-1,0,1e-08,5,0,3,2,0,0,0,5,,-1,2,-4.275003017826191
probe,p17_s32_circ_matched_probe,17,32,circ,point,0,0,1e-08,5,0,4,2,0,0,0,5,,-1,2,-4.275003017826833
probe,p17_s32_circ_matched_probe,17,32,circ,point,1,2,1e-08,5,0,3,2,0,0,0,5,,-1,2,-4.275003017826677
probe,p17_s32_circ_matched_probe,17,32,circ,point,2,4,1e-08,5,0,4,2,0,0,0,5,,-1,2,-4.275003017826182
probe,p17_s32_circ_matched_probe,17,32,circ,point,3,6,1e-08,5,0,4,2,0,0,0,5,,-1,2,-4.275003017826437
probe,p17_s32_circ_matched_probe,17,32,circ,point,4,8,1e-08,5,0,4,2,0,0,0,5,,-1,2,-4.275003017826609
probe,p17_s32_circ_matched_probe,17,32,circ,point,5,10,1e-08,5,0,2,2,0,0,0,5,,-1,2,-4.275003017826635
probe,p17_s32_circ_matched_probe,17,32,circ,point,6,12,1e-08,5,0,3,2,0,0,0,5,,-1,2,-4.275003017826605
probe,p17_s32_circ_matched_probe,17,32,circ,point,7,14,1e-08,5,0,3,2,0,0,0,5,,-1,2,-4.275003017826766
probe,p17_s32_circ_matched_probe,17,32,circ,point,8,16,1e-08,5,0,2,2,0,0,0,5,,-1,2,-4.275003017826221
probe,p17_s32_circ_matched_probe,17,32,circ,point,9,1,1e-08,5,0,4,2,0,0,0,5,,-1,2,-4.275003017826316
probe,p17_s32_circ_matched_probe,17,32,circ,point,10,3,1e-08,5,0,4,2,0,0,0,5,,-1,2,-4.275003017826199
probe,p17_s32_circ_matched_probe,17,32,circ,point,11,5,1e-08,5,0,5,2,0,0,0,5,,-1,2,-4.275003017826383
probe,p17_s32_circ_matched_probe,17,32,circ,point,12,7,1e-08,5,0,4,2,0,0,0,5,,-1,2,-4.2750030178261085
probe,p17_s32_circ_matched_probe,17,32,circ,point,13,9,1e-08,5,0,4,2,0,0,0,5,,-1,2,-4.275003017826614
probe,p17_s32_circ_matched_probe,17,32,circ,point,14,11,1e-08,5,0,5,2,0,0,0,5,,-1,2,-4.275003017826123
probe,p17_s32_circ_matched_probe,17,32,circ,point,15,13,1e-08,5,0,4,2,0,0,0,5,,-1,2,-4.275003017826182
probe,p17_s32_circ_matched_probe,17,32,circ,point,16,15,1e-08,5,0,4,2,0,0,0,5,,-1,2,-4.275003017826693
probe,p17_s33_circ_matched_probe,17,33,circ,profile,-1,0,1e-08,5,0,3,1,0,0,0,4,,-1,2,-4.266044661977205
probe,p17_s33_circ_matched_probe,17,33,circ,point,0,0,1e-08,5,0,2,1,0,0,0,4,,-1,2,-4.266044661977196
probe,p17_s33_circ_matched_probe,17,33,circ,point,1,2,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.266044661977782
probe,p17_s33_circ_matched_probe,17,33,circ,point,2,4,1e-08,5,0,2,1,0,0,0,4,,-1,2,-4.2660446619773165
probe,p17_s33_circ_matched_probe,17,33,circ,point,3,6,1e-08,5,0,2,1,0,0,0,4,,-1,2,-4.266044661977554
probe,p17_s33_circ_matched_probe,17,33,circ,point,4,8,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.266044661977708
probe,p17_s33_circ_matched_probe,17,33,circ,point,5,10,1e-08,5,0,1,1,0,0,0,4,,-1,2,-4.266044661977201
probe,p17_s33_circ_matched_probe,17,33,circ,point,6,12,1e-08,5,0,3,1,0,0,0,4,,-1,2,-4.266044661977482
probe,p17_s33_circ_matched_probe,17,33,circ,point,7,14,1e-08,5,0,3,1,0,0,0,4,,-1,2,-4.266044661977087
probe,p17_s33_circ_matched_probe,17,33,circ,point,8,16,1e-08,5,0,3,1,0,0,0,4,,-1,2,-4.266044661976561
probe,p17_s33_circ_matched_probe,17,33,circ,point,9,1,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.266044661977271
probe,p17_s33_circ_matched_probe,17,33,circ,point,10,3,1e-08,5,0,2,1,0,0,0,4,,-1,2,-4.266044661977228
probe,p17_s33_circ_matched_probe,17,33,circ,point,11,5,1e-08,5,0,2,1,0,0,0,4,,-1,2,-4.266044661977592
probe,p17_s33_circ_matched_probe,17,33,circ,point,12,7,1e-08,5,0,3,1,0,0,0,4,,-1,2,-4.266044661976926
probe,p17_s33_circ_matched_probe,17,33,circ,point,13,9,1e-08,5,0,5,1,0,0,0,4,,-1,2,-4.266044661977303
probe,p17_s33_circ_matched_probe,17,33,circ,point,14,11,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.266044661977237
probe,p17_s33_circ_matched_probe,17,33,circ,point,15,13,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.266044661977866
probe,p17_s33_circ_matched_probe,17,33,circ,point,16,15,1e-08,5,0,3,1,0,0,0,4,,-1,2,-4.266044661977172
probe,p17_s34_circ_matched_probe,17,34,circ,profile,-1,0,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.283543550916403
probe,p17_s34_circ_matched_probe,17,34,circ,point,0,0,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.2835435509165025
probe,p17_s34_circ_matched_probe,17,34,circ,point,1,2,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.283543550916353
probe,p17_s34_circ_matched_probe,17,34,circ,point,2,4,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.283543550916494
probe,p17_s34_circ_matched_probe,17,34,circ,point,3,6,1e-08,5,0,5,0,0,0,0,,,-1,2,-4.283543550916205
probe,p17_s34_circ_matched_probe,17,34,circ,point,4,8,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.283543550916119
probe,p17_s34_circ_matched_probe,17,34,circ,point,5,10,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.283543550916869
probe,p17_s34_circ_matched_probe,17,34,circ,point,6,12,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.283543550917059
probe,p17_s34_circ_matched_probe,17,34,circ,point,7,14,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.283543550915725
probe,p17_s34_circ_matched_probe,17,34,circ,point,8,16,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.283543550917887
probe,p17_s34_circ_matched_probe,17,34,circ,point,9,1,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.283543550916874
probe,p17_s34_circ_matched_probe,17,34,circ,point,10,3,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.283543550916693
probe,p17_s34_circ_matched_probe,17,34,circ,point,11,5,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.283543550916403
probe,p17_s34_circ_matched_probe,17,34,circ,point,12,7,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.28354355091642
probe,p17_s34_circ_matched_probe,17,34,circ,point,13,9,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.283543550915968
probe,p17_s34_circ_matched_probe,17,34,circ,point,14,11,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.28354355091656
probe,p17_s34_circ_matched_probe,17,34,circ,point,15,13,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.283543550916697
probe,p17_s34_circ_matched_probe,17,34,circ,point,16,15,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.2835435509164626
probe,p17_s35_circ_matched_probe,17,35,circ,profile,-1,0,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.268972925950415
probe,p17_s35_circ_matched_probe,17,35,circ,point,0,0,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.268972925951101
probe,p17_s35_circ_matched_probe,17,35,circ,point,1,2,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.268972925950115
probe,p17_s35_circ_matched_probe,17,35,circ,point,2,4,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.26897292595077
probe,p17_s35_circ_matched_probe,17,35,circ,point,3,6,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.268972925950623
probe,p17_s35_circ_matched_probe,17,35,circ,point,4,8,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.268972925951337
probe,p17_s35_circ_matched_probe,17,35,circ,point,5,10,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.2689729259510685
probe,p17_s35_circ_matched_probe,17,35,circ,point,6,12,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.268972925950715
probe,p17_s35_circ_matched_probe,17,35,circ,point,7,14,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.268972925950431
probe,p17_s35_circ_matched_probe,17,35,circ,point,8,16,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.268972925950003
probe,p17_s35_circ_matched_probe,17,35,circ,point,9,1,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.268972925950726
probe,p17_s35_circ_matched_probe,17,35,circ,point,10,3,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.268972925950618
probe,p17_s35_circ_matched_probe,17,35,circ,point,11,5,1e-08,5,0,0,0,0,0,0,,,-1,2,-4.268972925950881
probe,p17_s35_circ_matched_probe,17,35,circ,point,12,7,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.268972925949736
probe,p17_s35_circ_matched_probe,17,35,circ,point,13,9,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.2689729259504885
probe,p17_s35_circ_matched_probe,17,35,circ,point,14,11,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.268972925949984
probe,p17_s35_circ_matched_probe,17,35,circ,point,15,13,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.268972925950832
probe,p17_s35_circ_matched_probe,17,35,circ,point,16,15,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.268972925950494
probe,p17_s36_circ_matched_probe,17,36,circ,profile,-1,0,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.292640623952346
probe,p17_s36_circ_matched_probe,17,36,circ,point,0,0,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.29264062395278
probe,p17_s36_circ_matched_probe,17,36,circ,point,1,2,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.292640623952507
probe,p17_s36_circ_matched_probe,17,36,circ,point,2,4,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.292640623952599
probe,p17_s36_circ_matched_probe,17,36,circ,point,3,6,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.292640623952162
probe,p17_s36_circ_matched_probe,17,36,circ,point,4,8,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.292640623952258
probe,p17_s36_circ_matched_probe,17,36,circ,point,5,10,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.292640623953143
probe,p17_s36_circ_matched_probe,17,36,circ,point,6,12,1e-08,5,0,5,0,0,0,0,,,-1,2,-4.292640623952353
probe,p17_s36_circ_matched_probe,17,36,circ,point,7,14,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.292640623953142
probe,p17_s36_circ_matched_probe,17,36,circ,point,8,16,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.292640623951821
probe,p17_s36_circ_matched_probe,17,36,circ,point,9,1,1e-08,5,0,0,0,0,0,0,,,-1,2,-4.292640623952804
probe,p17_s36_circ_matched_probe,17,36,circ,point,10,3,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.292640623952376
probe,p17_s36_circ_matched_probe,17,36,circ,point,11,5,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.292640623953031
probe,p17_s36_circ_matched_probe,17,36,circ,point,12,7,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.292640623952207
probe,p17_s36_circ_matched_probe,17,36,circ,point,13,9,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.292640623952714
probe,p17_s36_circ_matched_probe,17,36,circ,point,14,11,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.292640623952773
probe,p17_s36_circ_matched_probe,17,36,circ,point,15,13,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.292640623953034
probe,p17_s36_circ_matched_probe,17,36,circ,point,16,15,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.292640623951751
probe,p17_s37_circ_matched_probe,17,37,circ,profile,-1,0,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.272519688698539
probe,p17_s37_circ_matched_probe,17,37,circ,point,0,0,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.272519688699228
probe,p17_s37_circ_matched_probe,17,37,circ,point,1,2,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.272519688699514
probe,p17_s37_circ_matched_probe,17,37,circ,point,2,4,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.272519688698663
probe,p17_s37_circ_matched_probe,17,37,circ,point,3,6,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.272519688698516
probe,p17_s37_circ_matched_probe,17,37,circ,point,4,8,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.272519688699194
probe,p17_s37_circ_matched_probe,17,37,circ,point,5,10,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.27251968869848
probe,p17_s37_circ_matched_probe,17,37,circ,point,6,12,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.272519688698496
probe,p17_s37_circ_matched_probe,17,37,circ,point,7,14,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.272519688699703
probe,p17_s37_circ_matched_probe,17,37,circ,point,8,16,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.272519688698268
probe,p17_s37_circ_matched_probe,17,37,circ,point,9,1,1e-08,5,0,0,0,0,0,0,,,-1,2,-4.272519688698512
probe,p17_s37_circ_matched_probe,17,37,circ,point,10,3,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.272519688699034
probe,p17_s37_circ_matched_probe,17,37,circ,point,11,5,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.272519688699363
probe,p17_s37_circ_matched_probe,17,37,circ,point,12,7,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.272519688698364
probe,p17_s37_circ_matched_probe,17,37,circ,point,13,9,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.272519688698166
probe,p17_s37_circ_matched_probe,17,37,circ,point,14,11,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.272519688698739
probe,p17_s37_circ_matched_probe,17,37,circ,point,15,13,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.272519688698259
probe,p17_s37_circ_matched_probe,17,37,circ,point,16,15,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.272519688698207
probe,p17_s38_circ_matched_probe,17,38,circ,profile,-1,0,1e-08,5,0,4,1,0,0,0,5,,-1,2,-4.269012216062628
probe,p17_s38_circ_matched_probe,17,38,circ,point,0,0,1e-08,5,0,2,1,0,0,0,5,,-1,2,-4.26901221606291
probe,p17_s38_circ_matched_probe,17,38,circ,point,1,2,1e-08,5,0,3,1,0,0,0,5,,-1,2,-4.269012216062882
probe,p17_s38_circ_matched_probe,17,38,circ,point,2,4,1e-08,5,0,4,1,0,0,0,5,,-1,2,-4.26901221606269
probe,p17_s38_circ_matched_probe,17,38,circ,point,3,6,1e-08,5,0,3,1,0,0,0,5,,-1,2,-4.26901221606346
probe,p17_s38_circ_matched_probe,17,38,circ,point,4,8,1e-08,5,0,2,1,0,0,0,5,,-1,2,-4.2690122160629285
probe,p17_s38_circ_matched_probe,17,38,circ,point,5,10,1e-08,5,0,3,1,0,0,0,5,,-1,2,-4.269012216061985
probe,p17_s38_circ_matched_probe,17,38,circ,point,6,12,1e-08,5,0,4,1,0,0,0,5,,-1,2,-4.269012216063283
probe,p17_s38_circ_matched_probe,17,38,circ,point,7,14,1e-08,5,0,5,1,0,0,0,5,,-1,2,-4.269012216062953
probe,p17_s38_circ_matched_probe,17,38,circ,point,8,16,1e-08,5,0,2,1,0,0,0,5,,-1,2,-4.269012216062387
probe,p17_s38_circ_matched_probe,17,38,circ,point,9,1,1e-08,5,0,5,1,0,0,0,5,,-1,2,-4.269012216062935
probe,p17_s38_circ_matched_probe,17,38,circ,point,10,3,1e-08,5,0,2,1,0,0,0,5,,-1,2,-4.269012216062674
probe,p17_s38_circ_matched_probe,17,38,circ,point,11,5,1e-08,5,0,2,1,0,0,0,5,,-1,2,-4.269012216063214
probe,p17_s38_circ_matched_probe,17,38,circ,point,12,7,1e-08,5,0,3,1,0,0,0,5,,-1,2,-4.269012216063039
probe,p17_s38_circ_matched_probe,17,38,circ,point,13,9,1e-08,5,0,4,1,0,0,0,5,,-1,2,-4.269012216063332
probe,p17_s38_circ_matched_probe,17,38,circ,point,14,11,1e-08,5,0,5,1,0,0,0,5,,-1,2,-4.269012216062554
probe,p17_s38_circ_matched_probe,17,38,circ,point,15,13,1e-08,5,0,3,1,0,0,0,5,,-1,2,-4.269012216063144
probe,p17_s38_circ_matched_probe,17,38,circ,point,16,15,1e-08,5,0,3,1,0,0,0,5,,-1,2,-4.269012216063171
probe,p17_s39_circ_matched_probe,17,39,circ,profile,-1,0,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.2961368701222
probe,p17_s39_circ_matched_probe,17,39,circ,point,0,0,1e-08,5,0,3,1,0,0,0,4,,-1,2,-4.296136870122214
probe,p17_s39_circ_matched_probe,17,39,circ,point,1,2,1e-08,5,0,5,1,0,0,0,4,,-1,2,-4.296136870122229
probe,p17_s39_circ_matched_probe,17,39,circ,point,2,4,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.296136870122509
probe,p17_s39_circ_matched_probe,17,39,circ,point,3,6,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.296136870122778
probe,p17_s39_circ_matched_probe,17,39,circ,point,4,8,1e-08,5,0,2,1,0,0,0,4,,-1,2,-4.296136870121535
probe,p17_s39_circ_matched_probe,17,39,circ,point,5,10,1e-08,5,0,3,1,0,0,0,4,,-1,2,-4.296136870122917
probe,p17_s39_circ_matched_probe,17,39,circ,point,6,12,1e-08,5,0,5,1,0,0,0,4,,-1,2,-4.29613687012256
probe,p17_s39_circ_matched_probe,17,39,circ,point,7,14,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.296136870122592
probe,p17_s39_circ_matched_probe,17,39,circ,point,8,16,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.296136870122331
probe,p17_s39_circ_matched_probe,17,39,circ,point,9,1,1e-08,5,0,5,1,0,0,0,4,,-1,2,-4.296136870122811
probe,p17_s39_circ_matched_probe,17,39,circ,point,10,3,1e-08,5,0,3,1,0,0,0,4,,-1,2,-4.2961368701224165
probe,p17_s39_circ_matched_probe,17,39,circ,point,11,5,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.296136870123044
probe,p17_s39_circ_matched_probe,17,39,circ,point,12,7,1e-08,5,0,5,1,0,0,0,4,,-1,2,-4.296136870122781
probe,p17_s39_circ_matched_probe,17,39,circ,point,13,9,1e-08,5,0,5,1,0,0,0,4,,-1,2,-4.296136870122798
probe,p17_s39_circ_matched_probe,17,39,circ,point,14,11,1e-08,5,0,2,1,0,0,0,4,,-1,2,-4.296136870122768
probe,p17_s39_circ_matched_probe,17,39,circ,point,15,13,1e-08,5,0,4,1,0,0,0,4,,-1,2,-4.296136870122394
probe,p17_s39_circ_matched_probe,17,39,circ,point,16,15,1e-08,5,0,2,1,0,0,0,4,,-1,2,-4.29613687012259
probe,p17_s40_circ_matched_probe,17,40,circ,profile,-1,0,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.265885277307006
probe,p17_s40_circ_matched_probe,17,40,circ,point,0,0,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.265885277307333
probe,p17_s40_circ_matched_probe,17,40,circ,point,1,2,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.2658852773070395
probe,p17_s40_circ_matched_probe,17,40,circ,point,2,4,1e-08,5,0,4,0,0,0,0,,,-1,2,-4.265885277307001
probe,p17_s40_circ_matched_probe,17,40,circ,point,3,6,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.265885277307272
probe,p17_s40_circ_matched_probe,17,40,circ,point,4,8,1e-08,5,0,5,0,0,0,0,,,-1,2,-4.265885277307223
probe,p17_s40_circ_matched_probe,17,40,circ,point,5,10,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.2658852773076985
probe,p17_s40_circ_matched_probe,17,40,circ,point,6,12,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.26588527730702
probe,p17_s40_circ_matched_probe,17,40,circ,point,7,14,1e-08,5,0,3,0,0,0,0,,,-1,2,-4.2658852773071505
probe,p17_s40_circ_matched_probe,17,40,circ,point,8,16,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.2658852773076745
probe,p17_s40_circ_matched_probe,17,40,circ,point,9,1,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.2658852773078255
probe,p17_s40_circ_matched_probe,17,40,circ,point,10,3,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.265885277307194
probe,p17_s40_circ_matched_probe,17,40,circ,point,11,5,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.26588527730753
probe,p17_s40_circ_matched_probe,17,40,circ,point,12,7,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.265885277306972
probe,p17_s40_circ_matched_probe,17,40,circ,point,13,9,1e-08,5,0,2,0,0,0,0,,,-1,2,-4.265885277307865
probe,p17_s40_circ_matched_probe,17,40,circ,point,14,11,1e-08,5,0,1,0,0,0,0,,,-1,2,-4.265885277307209
