phase,name,p,seed,variant,view,test_a,truth,rtol,event,previous_step,step,old_classes,new_classes,previous_margin,current_margin,previous_tolerance,current_tolerance,current_normalized_margin
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,11,5,1e-08,leader_group_replaced,7,8,12,5,0.00015483521257574073,-0.000979071908885576,1.4460401719918036e-11,1.0829598458674892e-11,-0.9040703703111953
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,12,7,1e-08,wrong_to_correct,7,8,7,7,-0.006479910673505965,0.0009075547231699177,1.4451166978452863e-11,1.14303742676875e-11,0.793985132871355
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,12,7,1e-08,leader_group_replaced,0,1,16,2,1.1463624269569817e-06,-2.1756260965871688e-05,3.1020636040009566e-10,3.104900402904188e-10,-0.000700707209336629
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,12,7,1e-08,leader_group_replaced,3,4,2,14,4.019075012297313e-05,-6.780987533262783e-05,3.070394014580398e-10,2.9512064425706855e-10,-0.0022977001660907594
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,12,7,1e-08,leader_group_replaced,7,8,14,7,0.0004548054121987777,-0.0009075547231699177,1.4451166978452863e-11,1.14303742676875e-11,-0.793985132871355
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,13,9,1e-08,wrong_to_correct,7,8,9,9,-0.006436021654172855,0.0008614301412584596,1.5000874356657462e-11,1.1134864413562758e-11,0.7736332561079051
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,13,9,1e-08,leader_group_replaced,1,2,14,2,1.7117791902276913e-06,-6.095071679035335e-07,3.103766009073989e-10,3.096679652754166e-10,-1.9682603183104263e-05
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,13,9,1e-08,leader_group_replaced,7,8,2,9,0.0001192109812765546,-0.0008614301412584596,1.5000874356657462e-11,1.1134864413562758e-11,-0.7736332561079051
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,14,11,1e-08,wrong_to_correct,7,8,11,11,-0.006011362631585332,0.0013279446279284152,1.4254009047391276e-11,1.1601675623592036e-11,1.1446145117417663
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,14,11,1e-08,leader_group_replaced,7,8,4,11,6.566008943063861e-05,-0.0013279446279284152,1.4254009047391276e-11,1.1601675623592036e-11,-1.1446145117417663
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,15,13,1e-08,wrong_to_correct,7,8,13,13,-0.006137686382762131,0.0011470816688401303,1.4258986985343028e-11,1.1561675025193814e-11,0.9921414209797003
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,15,13,1e-08,leader_group_replaced,1,2,8,1,8.537740447192577e-06,-2.8850380242431695e-05,3.103464173932823e-10,3.095848358476096e-10,-0.0009319054715145363
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,15,13,1e-08,leader_group_replaced,5,6,1,3,0.00013092992568390638,-0.0003730255250768283,2.445724299893758e-10,1.1031300884818787e-10,-0.03381518906715562
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,15,13,1e-08,leader_group_replaced,7,8,3,13,0.00025081296612158854,-0.0011470816688401303,1.4258986985343028e-11,1.1561675025193814e-11,-0.9921414209797003
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,16,15,1e-08,wrong_to_correct,7,8,15,15,-0.0065763169395501725,0.0007383437278124239,1.4814295333540312e-11,1.0692640352888065e-11,0.6905158159677544
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,16,15,1e-08,leader_group_replaced,4,5,3,8,7.711057681979161e-05,-1.8090322425265426e-05,2.951965823746242e-10,2.4575686869040636e-10,-0.0007361064828692464
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,16,15,1e-08,leader_group_replaced,6,7,8,12,4.8195083816302e-05,-0.00027555529389991507,1.117556234396128e-10,1.4814295333540312e-11,-0.18600634569235566
intervention,p17_s113_phase_best_control2,17,113,phase_best_control2,point,16,15,1e-08,leader_group_replaced,7,8,12,15,0.0002728071641471125,-0.0007383437278124239,1.4814295333540312e-11,1.0692640352888065e-11,-0.6905158159677544
intervention,p17_s113_phase_worst,17,113,phase_worst,profile,-1,0,1e-08,leader_group_replaced,2,3,3,10,1.3166822798449385e-06,-5.729542621041306e-07,3.097261037260478e-10,3.069946666165092e-10,-1.866332951053681e-05
intervention,p17_s113_phase_worst,17,113,phase_worst,profile,-1,0,1e-08,leader_group_replaced,3,4,10,3,5.729542621041306e-07,-3.977522859535676e-06,3.069946666165092e-10,2.9532795069629166e-10,-0.00013468155825271233
intervention,p17_s113_phase_worst,17,113,phase_worst,profile,-1,0,1e-08,leader_group_replaced,4,5,3,6,3.5785016398587333e-06,-0.00016930121697046607,2.9532795069629166e-10,2.467131497295684e-10,-0.006862269690774227
intervention,p17_s113_phase_worst,17,113,phase_worst,profile,-1,0,1e-08,leader_group_replaced,6,7,6,5,4.270938030334626e-06,-0.0010061367789601233,1.1530350814964147e-10,1.907031294003924e-11,-0.527593218907111
intervention,p17_s113_phase_worst,17,113,phase_worst,point,0,0,1e-08,leader_group_replaced,0,1,6,3,1.781943427396626e-05,-2.1223650947532757e-06,3.1027618617653605e-10,3.10551382371096e-10,-6.834183375867694e-05
intervention,p17_s113_phase_worst,17,113,phase_worst,point,0,0,1e-08,leader_group_replaced,3,4,3,10,1.1580408956587962e-05,-4.4104631426053476e-05,3.0712915550439226e-10,2.954617392627014e-10,-0.001492735795034331
intervention,p17_s113_phase_worst,17,113,phase_worst,point,0,0,1e-08,leader_group_replaced,4,5,10,11,4.4104631426053476e-05,-0.00011750299786565666,2.954617392627014e-10,2.468603475686388e-10,-0.004759897611056604
intervention,p17_s113_phase_worst,17,113,phase_worst,point,0,0,1e-08,leader_group_replaced,6,7,11,12,0.00048008336605429025,-0.0006650471497208904,1.1556097430681348e-10,1.95631168784781e-11,-0.33994948445691
intervention,p17_s113_phase_worst,17,113,phase_worst,point,0,0,1e-08,leader_group_replaced,8,9,12,10,1.8619752963744407e-05,-3.0117111499652904e-05,6.995627182341905e-12,6.810955187993911e-12,-0.044218631114681516
intervention,p17_s113_phase_worst,17,113,phase_worst,point,1,2,1e-08,leader_group_replaced,1,2,3,12,9.167521370784248e-06,-1.442750439603624e-05,3.105247952370997e-10,3.0990868119751494e-10,-0.00046554050503803474
intervention,p17_s113_phase_worst,17,113,phase_worst,point,1,2,1e-08,leader_group_replaced,4,5,12,13,4.137340485355079e-05,-0.0002722747512486495,2.9599248205335946e-10,2.479641754296734e-10,-0.01098040677758594
intervention,p17_s113_phase_worst,17,113,phase_worst,point,1,2,1e-08,leader_group_replaced,6,7,13,7,0.0002472145285064842,-0.0011897479236219755,1.1686643491211674e-10,2.0400485683455e-11,-0.5831958817465179
intervention,p17_s113_phase_worst,17,113,phase_worst,point,2,4,1e-08,leader_group_replaced,4,5,1,15,6.835481351412376e-05,-1.737120079725596e-08,2.949045202982387e-10,2.4589129245509173e-10,-7.064585583252625e-07
intervention,p17_s113_phase_worst,17,113,phase_worst,point,2,4,1e-08,leader_group_replaced,6,7,15,9,0.00027835781510889,-0.0009076746458693413,1.1430439580476166e-10,1.8354944502352645e-11,-0.4945123346752697
intervention,p17_s113_phase_worst,17,113,phase_worst,point,3,6,1e-08,leader_group_replaced,3,4,8,13,2.6186116288545724e-06,-1.3716729246188164e-06,3.0690608883208863e-10,2.9521564440841333e-10,-4.646342260646554e-05
intervention,p17_s113_phase_worst,17,113,phase_worst,point,3,6,1e-08,leader_group_replaced,4,5,13,11,1.3716729246188164e-06,-0.00011036935193318997,2.9521564440841333e-10,2.465765896541421e-10,-0.004476067743819408
intervention,p17_s113_phase_worst,17,113,phase_worst,point,4,8,1e-08,leader_group_replaced,4,5,6,14,0.0002249312624880151,-9.266287602088807e-07,2.9517724773151534e-10,2.4652776881963267e-10,-3.758719614611979e-05
intervention,p17_s113_phase_worst,17,113,phase_worst,point,4,8,1e-08,leader_group_replaced,6,7,14,13,0.0005291040111182338,-0.0006291735758816447,1.1517296748646549e-10,1.8912114927975234e-11,-0.332682821713904
intervention,p17_s113_phase_worst,17,113,phase_worst,point,5,10,1e-08,leader_group_replaced,2,3,5,13,2.4422981293875656e-05,-3.114871889522974e-05,3.0981241524815154e-10,3.0708852180099284e-10,-0.001014323775846481
intervention,p17_s113_phase_worst,17,113,phase_worst,point,5,10,1e-08,leader_group_replaced,4,5,13,12,2.8359461927265905e-05,-0.00015237919389396448,2.954414514539094e-10,2.468743188556153e-10,-0.006172338807872666
intervention,p17_s113_phase_worst,17,113,phase_worst,point,5,10,1e-08,leader_group_replaced,5,6,12,15,3.689168008727539e-05,-0.00035314696489238684,2.468743188556153e-10,1.1558388560493978e-10,-0.03055330447182113
intervention,p17_s113_phase_worst,17,113,phase_worst,point,6,12,1e-08,leader_group_replaced,0,1,6,8,3.0682181506452855e-06,-1.5595051419473038e-05,3.1008555548996954e-10,3.1033617181436606e-10,-0.0005025212281345514
intervention,p17_s113_phase_worst,17,113,phase_worst,point,6,12,1e-08,leader_group_replaced,1,2,8,10,1.5595051419473038e-05,-2.140626118382616e-05,3.1033617181436606e-10,3.0961697269875224e-10,-0.0006913788025649935
intervention,p17_s113_phase_worst,17,113,phase_worst,point,6,12,1e-08,leader_group_replaced,5,6,10,6,1.798647031071854e-05,-0.0003454775220662759,2.4621447830206577e-10,1.1466256627587443e-10,-0.03012993109146608
intervention,p17_s113_phase_worst,17,113,phase_worst,point,6,12,1e-08,leader_group_replaced,6,7,6,7,0.0001910555964064753,-0.001057590844098219,1.1466256627587443e-10,1.8784595155272262e-11,-0.5630096551755526
intervention,p17_s113_phase_worst,17,113,phase_worst,point,7,14,1e-08,leader_group_replaced,4,5,4,8,7.1832124443727e-05,-2.327566591461827e-05,2.948651588502169e-10,2.458461797310204e-10,-0.0009467572748164772
intervention,p17_s113_phase_worst,17,113,phase_worst,point,7,14,1e-08,leader_group_replaced,6,7,8,9,8.981844237343495e-05,-0.0012107847245831083,1.1430119602114937e-10,1.848812059322779e-11,-0.65489875970769
intervention,p17_s113_phase_worst,17,113,phase_worst,point,8,16,1e-08,leader_group_replaced,1,2,4,13,3.46076337541662e-05,-1.498278536912756e-05,3.1052969732722783e-10,3.0993694608150014e-10,-0.0004834139833457522
intervention,p17_s113_phase_worst,17,113,phase_worst,point,8,16,1e-08,leader_group_replaced,4,5,13,5,0.00013568630505586543,-0.0001994978246577378,2.960480090448401e-10,2.4797238089172306e-10,-0.00804516309196742
intervention,p17_s113_phase_worst,17,113,phase_worst,point,8,16,1e-08,leader_group_replaced,6,7,5,11,0.0003996252294587166,-0.0008446564113054333,1.1671577738331785e-10,1.9983109461533245e-11,-0.42268517466281513
intervention,p17_s113_phase_worst,17,113,phase_worst,point,9,1,1e-08,leader_group_replaced,1,2,7,8,7.05422253197141e-06,-1.475303444851972e-05,3.104196494724324e-10,3.0973272774905604e-10,-0.0004763150008633429
intervention,p17_s113_phase_worst,17,113,phase_worst,point,9,1,1e-08,leader_group_replaced,4,5,8,7,6.889892134935571e-05,-4.122106630659317e-05,2.954196991999666e-10,2.469195717440479e-10,-0.001669412676177899
intervention,p17_s113_phase_worst,17,113,phase_worst,point,9,1,1e-08,leader_group_replaced,6,7,7,6,6.2452326777096e-05,-0.0008531310215737775,1.1555327012321599e-10,1.9180524284362533e-11,-0.4447902512598766
intervention,p17_s113_phase_worst,17,113,phase_worst,point,10,3,1e-08,leader_group_replaced,1,2,7,8,2.3931741833141396e-05,-1.2523075574241704e-05,3.1038343833453024e-10,3.097294308567665e-10,-0.00040432307448474167
intervention,p17_s113_phase_worst,17,113,phase_worst,point,10,3,1e-08,leader_group_replaced,4,5,8,9,3.0771091081557844e-05,-2.433939114963868e-05,2.9554832997329296e-10,2.4719707720605325e-10,-0.0009846148435383956
intervention,p17_s113_phase_worst,17,113,phase_worst,point,10,3,1e-08,leader_group_replaced,5,6,9,8,2.433939114963868e-05,-1.3295816821551343e-06,2.4719707720605325e-10,1.1594369670222649e-10,-0.0001146747705974776
intervention,p17_s113_phase_worst,17,113,phase_worst,point,11,5,1e-08,leader_group_replaced,5,6,12,11,0.00012998538628675171,-0.000308763509209789,2.466981974960299e-10,1.1510609282349007e-10,-0.02682425418463849
intervention,p17_s113_phase_worst,17,113,phase_worst,point,11,5,1e-08,leader_group_replaced,6,7,11,0,0.0002998279667611181,-0.0008760704067634351,1.1510609282349007e-10,1.8915369446401937e-11,-0.46315268081114863
intervention,p17_s113_phase_worst,17,113,phase_worst,point,11,5,1e-08,leader_group_replaced,7,8,0,12,8.886437399202585e-05,-3.1481905665514676e-05,1.8915369446401937e-11,6.8598171686742305e-12,-0.045893213902665944
intervention,p17_s113_phase_worst,17,113,phase_worst,point,12,7,1e-08,leader_group_replaced,1,2,16,2,5.543874218444378e-07,-1.1040730110600805e-05,3.105130854801114e-10,3.0985607130767083e-10,-0.00035631801771726266
intervention,p17_s113_phase_worst,17,113,phase_worst,point,12,7,1e-08,leader_group_replaced,2,3,2,9,1.0319207743123004e-05,-2.3305205925083783e-06,3.0985607130767083e-10,3.0718263296628493e-10,-7.586758958356107e-05
intervention,p17_s113_phase_worst,17,113,phase_worst,point,12,7,1e-08,leader_group_replaced,4,5,9,2,1.1214139440759996e-05,-0.00010833640170418435,2.956268558011893e-10,2.472199170102106e-10,-0.004382187447288475
intervention,p17_s113_phase_worst,17,113,phase_worst,point,13,9,1e-08,leader_group_replaced,0,1,14,16,4.245276755548977e-06,-4.617033080508981e-06,3.100921316867972e-10,3.103203839143709e-10,-0.00014878278449742424
intervention,p17_s113_phase_worst,17,113,phase_worst,point,13,9,1e-08,leader_group_replaced,5,6,16,4,5.58171181502809e-05,-0.0003983356335626881,2.460573359246546e-10,1.1472988465645142e-10,-0.03471943118878479
intervention,p17_s113_phase_worst,17,113,phase_worst,point,13,9,1e-08,leader_group_replaced,6,7,4,14,2.2025191880270523e-05,-4.172942497285281e-05,1.1472988465645142e-10,1.8939866798581924e-11,-0.02203258629885254
intervention,p17_s113_phase_worst,17,113,phase_worst,point,14,11,1e-08,leader_group_replaced,2,3,4,13,2.4072228441696097e-06,-2.283352502582825e-05,3.0964100157925425e-10,3.068405218624979e-10,-0.0007441495956019937
intervention,p17_s113_phase_worst,17,113,phase_worst,point,14,11,1e-08,leader_group_replaced,5,6,13,5,0.000153460229829816,-7.841524169031888e-05,2.4627138940432647e-10,1.1481792240430434e-10,-0.00682952975008536
intervention,p17_s113_phase_worst,17,113,phase_worst,point,14,11,1e-08,leader_group_replaced,6,7,5,6,4.252591013699514e-05,-0.001211205567253737,1.1481792240430434e-10,1.887716741758563e-11,-0.6416246359744628
intervention,p17_s113_phase_worst,17,113,phase_worst,point,14,11,1e-08,leader_group_replaced,10,11,6,4,7.513648399015693e-07,-1.2424848765540952e-06,7.04800697117886e-12,7.0506246138642655e-12,-0.0017622337659430733
intervention,p17_s113_phase_worst,17,113,phase_worst,point,15,13,1e-08,leader_group_replaced,2,3,8,6,1.528677096900022e-05,-2.7076283512714183e-05,3.0968849203288935e-10,3.068955203102029e-10,-0.0008822638885489792
intervention,p17_s113_phase_worst,17,113,phase_worst,point,15,13,1e-08,leader_group_replaced,3,4,6,16,7.00017474927761e-06,-7.830557447445485e-05,3.068955203102029e-10,2.950675423339518e-10,-0.0026538186428458504
intervention,p17_s113_phase_worst,17,113,phase_worst,point,15,13,1e-08,leader_group_replaced,5,6,16,7,0.00018529036955254596,-0.00044901401395495977,2.4609469863234823e-10,1.1427806236283882e-10,-0.039291356947348026
intervention,p17_s113_phase_worst,17,113,phase_worst,point,15,13,1e-08,leader_group_replaced,6,7,7,1,5.512736365700932e-05,-0.0011936317940494517,1.1427806236283882e-10,1.8326692386268327e-11,-0.6513078131566208
intervention,p17_s113_phase_worst,17,113,phase_worst,point,16,15,1e-08,leader_group_replaced,4,5,1,4,4.931812456299145e-05,-0.00043806959693028225,2.95485358663134e-10,2.4715626291278003e-10,-0.017724397988849443
intervention,p17_s113_phase_worst,17,113,phase_worst,point,16,15,1e-08,leader_group_replaced,6,7,4,3,0.0005117474648162895,-0.0005712926834319232,1.1598659411462064e-10,1.9490560350550845e-11,-0.29311249813080786
intervention,p17_s113_phase_worst_control0,17,113,phase_worst_control0,profile,-1,0,1e-08,wrong_to_correct,8,9,0,0,-6.8906947868555e-05,0.0008044098113856868,6.294017550449181e-12,7.052938331889128e-12,1.14053146863433
intervention,p17_s113_phase_worst_control0,17,113,phase_worst_control0,profile,-1,0,1e-08,leader_group_replaced,0,1,16,4,1.1707609562927601e-06,-1.1558880016609985e-06,3.1015331071178904e-10,3.1041928251499504e-10,-3.723634666944901e-05
intervention,p17_s113_phase_worst_control0,17,113,phase_worst_control0,profile,-1,0,1e-08,leader_group_replaced,1,2,4,16,1.1558880016609985e-06,-3.104723252959907e-05,3.1041928251499504e-10,3.0972320493845673e-10,-0.0010024186768882327
intervention,p17_s113_phase_worst_control0,17,113,phase_worst_control0,profile,-1,0,1e-08,leader_group_replaced,4,5,16,2,6.001607062683378e-06,-9.073287668946717e-05,2.9523467194187343e-10,2.462421538670791e-10,-0.0036847012286305996
intervention,p17_s113_phase_worst_control0,17,113,phase_worst_control0,profile,-1,0,1e-08,leader_group_replaced,6,7,2,16,9.393711880356648e-06,-0.0001831336820350693,1.1373838168634926e-10,1.668310896225694e-11,-0.10977191508452179
intervention,p17_s113_phase_worst_control0,17,113,phase_worst_control0,profile,-1,0,1e-08,leader_group_replaced,7,8,16,1,3.410185520080766e-08,-4.5775433739347893e-07,1.668310896225694e-11,6.294017550449181e-12,-0.0007272848124816727
